id,url
1026,http://www.icourse163.org/course/XIDIAN-1002245007
1028,http://www.icourse163.org/course/ZNUEDU-1206678860
1035,http://www.icourse163.org/course/NJTU-1205705802
1041,http://www.icourse163.org/course/NCU-1206683814
1043,http://www.icourse163.org/course/XAUAT-1206456839
1057,http://www.icourse163.org/course/NCU-1206606809
1079,http://www.icourse163.org/course/BUU-1206458827
1099,http://www.icourse163.org/course/NJUPT-1001639008
1112,http://www.icourse163.org/course/HZAU-1205905809
1116,http://www.icourse163.org/course/SHNU-1003178002
1119,http://www.icourse163.org/course/BJFU-1205983804
1122,http://www.icourse163.org/course/DUFE-1003326002
1136,http://www.icourse163.org/course/TONGJI-1206310818
1149,http://www.icourse163.org/course/icourse-1002422002
1157,http://www.icourse163.org/course/NJTU-1205716805
1169,http://www.icourse163.org/course/ECJTU-1206603805
1174,http://www.icourse163.org/course/XZMY-1206679843
1176,http://www.icourse163.org/course/CSU-1206894807
1178,http://www.icourse163.org/course/NCU-1206612805
1180,http://www.icourse163.org/course/NCU-1206604804
1182,http://www.icourse163.org/course/SUT-1206628827
1189,http://www.icourse163.org/course/HIT-1206876802
1193,http://www.icourse163.org/course/SCCM-1206298828
1197,http://www.icourse163.org/course/HNU-1002957005
1203,http://www.icourse163.org/course/XJTU-1002533015
1213,http://www.icourse163.org/course/JXUFE-1205824818
1227,http://www.icourse163.org/course/NCU-1206898805
1238,http://www.icourse163.org/course/JJXY-1207038813
1242,http://www.icourse163.org/course/ECJTU-1206862806
1250,http://www.icourse163.org/course/BIT-1206677843
1254,http://www.icourse163.org/course/ZNUEDU-1206144804
1261,http://www.icourse163.org/course/FJNU-1002582006
1264,http://www.icourse163.org/course/BNU-1002712008
1266,http://www.icourse163.org/course/WHU-1206434804
1274,http://www.icourse163.org/course/ECJTU-1206602803
1275,http://www.icourse163.org/course/PKU-1205962805
1288,http://www.icourse163.org/course/JXUFE-1003544002
1290,http://www.icourse163.org/course/DLMU-1205888820
1291,http://www.icourse163.org/course/ZJUT-1003757002
1292,http://www.icourse163.org/course/NWSUAF-1207048802
1296,http://www.icourse163.org/course/CCNU-1206701840
1298,http://www.icourse163.org/course/ZJNU-1206590811
1299,http://www.icourse163.org/course/NEU-1206685853
1300,http://www.icourse163.org/course/HIT-1206792813
1316,http://www.icourse163.org/course/SJTU-1206702851
1320,http://www.icourse163.org/course/UIBE-1206446824
1337,http://www.icourse163.org/course/CUC-1206705818
1338,http://www.icourse163.org/course/HZAU-1205903807
1342,http://www.icourse163.org/course/CUG-1206695858
1344,http://www.icourse163.org/course/HRBEU-1002533023
1346,http://www.icourse163.org/course/HUNAU-1206354801
1351,http://www.icourse163.org/course/FAFU-1002768007
1353,http://www.icourse163.org/course/CUEB-1002986005
1368,http://www.icourse163.org/course/NWPU-1001600010
1370,http://www.icourse163.org/course/ZJZYY-1206246805
1375,http://www.icourse163.org/course/DLMU-1206619845
1380,http://www.icourse163.org/course/ECNU-1003471010
1384,http://www.icourse163.org/course/SJTU-1003637008
1389,http://www.icourse163.org/course/HQU-1206622831
1391,http://www.icourse163.org/course/ZJU-1206452826
1397,http://www.icourse163.org/course/ZJU-1206577810
