id,url
380,http://www.icourse163.org/course/ZJU-1206454837
384,http://www.icourse163.org/course/gxtc-1206115802
385,http://www.icourse163.org/course/DLUT-1002245011
387,http://www.icourse163.org/course/NJTU-1003366019
392,http://www.icourse163.org/course/NUDT-1206630814
394,http://www.icourse163.org/course/HUST-1206625833
395,http://www.icourse163.org/course/BIT-1001606003
399,http://www.icourse163.org/course/CDUTCM-1002533010
400,http://www.icourse163.org/course/ECNU-1206700813
401,http://www.icourse163.org/course/SDU-1205969807
405,http://www.icourse163.org/course/CSU-1207039805
419,http://www.icourse163.org/course/FZU-1001743004
420,http://www.icourse163.org/course/WZU-1206391802
421,http://www.icourse163.org/course/NUDT-1001615004
422,http://www.icourse163.org/course/LZJTU-1207105825
426,http://www.icourse163.org/course/NEU-1205915819
430,http://www.icourse163.org/course/HNU-1001982014
432,http://www.icourse163.org/course/CUG-1206020807
433,http://www.icourse163.org/course/USTB-1206407811
436,http://www.icourse163.org/course/ZUFE-1205720806
438,http://www.icourse163.org/course/JXUFE-1205809840
442,http://www.icourse163.org/course/SWJTU-1002526021
447,http://www.icourse163.org/course/UIBE-1206459827
449,http://www.icourse163.org/course/UIBE-1206448830
451,http://www.icourse163.org/course/DUFE-1206447850
455,http://www.icourse163.org/course/JXUFE-1206622815
456,http://www.icourse163.org/course/ZJU-1206462825
461,http://www.icourse163.org/course/SUST-1206453811
462,http://www.icourse163.org/course/icourse-1001553014
467,http://www.icourse163.org/course/XJTU-1206299838
468,http://www.icourse163.org/course/USTC-1206306854
470,http://www.icourse163.org/course/HUNNU-1205793809
471,http://www.icourse163.org/course/FUDAN-1003311002
472,http://www.icourse163.org/course/ZJU-1206675801
479,http://www.icourse163.org/course/FJNU-1003194003
481,http://www.icourse163.org/course/NJU-1001753386
482,http://www.icourse163.org/course/swupl-1205597801
483,http://www.icourse163.org/course/HZIC-1205887803
484,http://www.icourse163.org/course/HIT-9003
486,http://www.icourse163.org/course/WHU-1002332010
487,http://www.icourse163.org/course/BNU-1206671818
491,http://www.icourse163.org/course/TONGJI-371001
493,http://www.icourse163.org/course/NWSUAF-1206694813
494,http://www.icourse163.org/course/USTB-1206420808
508,http://www.icourse163.org/course/HZAU-1206647804
521,http://www.icourse163.org/course/NWSUAF-1206693814
529,http://www.icourse163.org/course/PKU-269001
532,http://www.icourse163.org/course/BISU-1206027803
533,http://www.icourse163.org/course/BJFU-1206068802
534,http://www.icourse163.org/course/NJU-1001623002
539,http://www.icourse163.org/course/UIBE-1206461824
541,http://www.icourse163.org/course/SCU-1207041803
549,http://www.icourse163.org/course/USTC-9002
554,http://www.icourse163.org/course/BNU-1001934009
561,http://www.icourse163.org/course/HIT-1002540001
562,http://www.icourse163.org/course/NWPU-1002030028
563,http://www.icourse163.org/course/DLUT-1003043004
565,http://www.icourse163.org/course/WHUT-1206691834
566,http://www.icourse163.org/course/SUST-1206461813
567,http://www.icourse163.org/course/NENU-1001511011
568,http://www.icourse163.org/course/JLU-32007
569,http://www.icourse163.org/course/swupl-1205598801
574,http://www.icourse163.org/course/CCNU-1206422808
583,http://www.icourse163.org/course/SWUFE-1206305801
585,http://www.icourse163.org/course/ECNU-1206453828
588,http://www.icourse163.org/course/NEU-1002526010
593,http://www.icourse163.org/course/ZJU-1206418807
599,http://www.icourse163.org/course/NJU-1002784001
600,http://www.icourse163.org/course/JDZTCDX-1207048813
601,http://www.icourse163.org/course/XAUAT-1206455834
606,http://www.icourse163.org/course/BJFU-1207176813
