id,list
12,['www.icourse163.org/course/NJTU-359003', 'www.icourse163.org/course/HUST-1001909001', 'www.icourse163.org/course/WHU-1002983008', 'www.icourse163.org/course/UESTC-1002532005', 'www.icourse163.org/course/PKU-1002534001', 'www.icourse163.org/course/XIYOU-1002578005', 'www.icourse163.org/course/XMU-1001766012', 'www.icourse163.org/course/UESTC-1003044001', 'www.icourse163.org/course/HUST-1003413008', 'www.icourse163.org/course/BUPT-1003556005', 'www.icourse163.org/course/XIDIAN-483006', 'www.icourse163.org/course/XIDIAN-1001638014', 'www.icourse163.org/course/HNU-1003363020', 'www.icourse163.org/course/NWPU-1002989009', 'www.icourse163.org/course/BIT-268001', 'www.icourse163.org/course/HRBEU-1002011001', 'www.icourse163.org/course/FZU-1001776003', 'www.icourse163.org/course/XIDIAN-1002203001', 'www.icourse163.org/course/PKU-1002188003', 'www.icourse163.org/course/NJTU-196001', 'www.icourse163.org/course/ZJU-93001', 'www.icourse163.org/course/RUC-488001', 'www.icourse163.org/course/ZJU-1001542001', 'www.icourse163.org/course/NUDT-1002010027', 'www.icourse163.org/course/ZJU-1001541001']
13,['www.icourse163.org/course/NJCIT-1001753062', 'www.icourse163.org/course/NTU-1206619826', 'www.icourse163.org/course/DLUT-1002607070', 'www.icourse163.org/course/NUDT-1003089003', 'www.icourse163.org/course/ZJU-9001', 'www.icourse163.org/course/XAUT-1002608025', 'www.icourse163.org/course/HIT-69005', 'www.icourse163.org/course/ZJU-200001', 'www.icourse163.org/course/BISTU-1206414813', 'www.icourse163.org/course/WHU-1001549001', 'www.icourse163.org/course/HEBTU-1003428003', 'www.icourse163.org/course/XIDIAN-1002199009', 'www.icourse163.org/course/NJTU-359003', 'www.icourse163.org/course/NIIT-1205870801', 'www.icourse163.org/course/XTU-1003469015', 'www.icourse163.org/course/HIT-353001', 'www.icourse163.org/course/SZPT-1002699018', 'www.icourse163.org/course/HUST-1003313006', 'www.icourse163.org/course/XMU-1002761018', 'www.icourse163.org/course/FJGCXY-1003740006', 'www.icourse163.org/course/ZJUT-1205807831', 'www.icourse163.org/course/HIT-1002540001', 'www.icourse163.org/course/HUST-1001531001', 'www.icourse163.org/course/CSMZXY-1001602001', 'www.icourse163.org/course/AYNU-1002125008', 'www.icourse163.org/course/NJTU-1001729006', 'www.icourse163.org/course/PKU-1001894005', 'www.icourse163.org/course/XMU-1001771003', 'www.icourse163.org/course/CZU-1001753282']
14,['www.icourse163.org/course/HDU-1002598057', 'www.icourse163.org/course/HUST-1001531001', 'www.icourse163.org/course/HUST-1001932013', 'www.icourse163.org/course/HEBTU-126003', 'www.icourse163.org/course/XMU-1001764006', 'www.icourse163.org/course/ZJU-232005', 'www.icourse163.org/course/XMU-1002565001', 'www.icourse163.org/course/BISTU-1206419812', 'www.icourse163.org/course/NJTU-1003538129', 'www.icourse163.org/course/AYIT-1001794001', 'www.icourse163.org/course/PKU-1002536002', 'www.icourse163.org/course/XMU-1001766012', 'www.icourse163.org/course/cumcm-1001674011', 'www.icourse163.org/course/ZJU-1003377027', 'www.icourse163.org/course/ZJU-93001', 'www.icourse163.org/course/ZJU-1003462001', 'www.icourse163.org/course/AYNU-1002125008', 'www.icourse163.org/course/NJTU-359003', 'www.icourse163.org/course/ZJU-199001', 'www.icourse163.org/course/NJTU-1002535019', 'www.icourse163.org/course/NJTU-1002080018', 'www.icourse163.org/course/ZJU-1205718806', 'www.icourse163.org/course/TJU-1003632006', 'www.icourse163.org/course/NJTU-1001949007', 'www.icourse163.org/course/PKU-1001894005', 'www.icourse163.org/course/UESTC-1002047009', 'www.icourse163.org/course/ZJU-200001', 'www.icourse163.org/course/XMU-1001951004']
15,[]
16,['www.icourse163.org/course/HNRPC-1003435001', 'www.icourse163.org/course/SQZY-1002123023', 'www.icourse163.org/course/FAFU-1205710806', 'www.icourse163.org/course/XZYEDU-1003004002', 'www.icourse163.org/course/HNU-20005', 'www.icourse163.org/course/PKU-1002618003', 'www.icourse163.org/course/HIT-1001515005', 'www.icourse163.org/course/cupl-1002704006', 'www.icourse163.org/course/FAFU-1002766015']
17,[]
18,['www.icourse163.org/course/PKU-1003479006', 'www.icourse163.org/course/ISCAS-1002580008', 'www.icourse163.org/course/HZAU-1003247003', 'www.icourse163.org/course/WHUT-1002552002', 'www.icourse163.org/course/HUST-1001936007', 'www.icourse163.org/course/NWPU-1002531020', 'www.icourse163.org/course/HNJD-1002124014', 'www.icourse163.org/course/CZMEC-1001755275', 'www.icourse163.org/course/CCZU-1001755197', 'www.icourse163.org/course/CZMEC-1001753296', 'www.icourse163.org/course/SDJTZYXY-1003410008', 'www.icourse163.org/course/OUC-1001769006', 'www.icourse163.org/course/CZILI-1001755311', 'www.icourse163.org/course/HUNAU-1001667002', 'www.icourse163.org/course/NUDT-17004', 'www.icourse163.org/course/WHUT-1002186003', 'www.icourse163.org/course/HUST-1001531001', 'www.icourse163.org/course/NEU-33003', 'www.icourse163.org/course/NJTU-1002080018', 'www.icourse163.org/course/HIT-1001515007', 'www.icourse163.org/course/icourse-1002449001', 'www.icourse163.org/course/XMU-1001770002', 'www.icourse163.org/course/HEPSVE-1002709008', 'www.icourse163.org/course/AYIT-1001793001', 'www.icourse163.org/course/YCIT-1001754073', 'www.icourse163.org/course/PKU-1002188003', 'www.icourse163.org/course/SUDA-1001754273', 'www.icourse163.org/course/DLUT-1002083017', 'www.icourse163.org/course/CCIT-1001755342', 'www.icourse163.org/course/NJTU-1001729006', 'www.icourse163.org/course/BIT-268001', 'www.icourse163.org/course/TYUT-1001938005', 'www.icourse163.org/course/HIT-1002548001', 'www.icourse163.org/course/WHUT-1001587001', 'www.icourse163.org/course/HEPSVE-343001', 'www.icourse163.org/course/NJTU-359003', 'www.icourse163.org/course/SDU-212004', 'www.icourse163.org/course/PKU-1001663016', 'www.icourse163.org/course/NWPU-494001', 'www.icourse163.org/course/WXSTC-1001752298', 'www.icourse163.org/course/HRBEU-1002011001', 'www.icourse163.org/course/XJTU-1001514005', 'www.icourse163.org/course/WXIT-1001752099', 'www.icourse163.org/course/UESTC-234013', 'www.icourse163.org/course/WHUT-1001959010', 'www.icourse163.org/course/TONGJI-88002', 'www.icourse163.org/course/UESTC-1002081005', 'www.icourse163.org/course/ZLVC-1001754163', 'www.icourse163.org/course/IVT-1001754024', 'www.icourse163.org/course/IVT-1001755024', 'www.icourse163.org/course/SWJTU-94001', 'www.icourse163.org/course/SDU-306001', 'www.icourse163.org/course/HIT-1001614003', 'www.icourse163.org/course/SWJTU-1001908004', 'www.icourse163.org/course/WHU-1001549001', 'www.icourse163.org/course/PZXY-1002123021', 'www.icourse163.org/course/NJU-1001614017', 'www.icourse163.org/course/HIT-153003', 'www.icourse163.org/course/CSMZXY-1001949004', 'www.icourse163.org/course/CSU-1001907006', 'www.icourse163.org/course/HNU-20005', 'www.icourse163.org/course/SWJTU-305001', 'www.icourse163.org/course/JLU-1001639007']
19,[]
20,[]
21,['www.icourse163.org/course/NJTU-359003', 'www.icourse163.org/course/NJTU-1003695006', 'www.icourse163.org/course/NJTU-1002083016', 'www.icourse163.org/course/NUDT-1001673004', 'www.icourse163.org/course/NJTU-1003690008', 'www.icourse163.org/course/NJTU-1206229811', 'www.icourse163.org/course/NJTU-1003703002', 'www.icourse163.org/course/NJTU-1003619002', 'www.icourse163.org/course/NJTU-1205722812', 'www.icourse163.org/course/NJTU-1003701002', 'www.icourse163.org/course/HIT-1001515007', 'www.icourse163.org/course/NJTU-1003705001', 'www.icourse163.org/course/CNU-1001600006', 'www.icourse163.org/course/NJTU-1002528009', 'www.icourse163.org/course/NJTU-1001691004']
22,[]
23,['www.icourse163.org/course/NJTU-359003', 'www.icourse163.org/course/NJTU-1003695006', 'www.icourse163.org/course/NJTU-1003619002', 'www.icourse163.org/course/NJTU-1205722809', 'www.icourse163.org/course/NJTU-1206229811', 'www.icourse163.org/course/NJTU-1003703002', 'www.icourse163.org/course/NJTU-1205722812', 'www.icourse163.org/course/BIT-268001', 'www.icourse163.org/course/NJTU-1003701002', 'www.icourse163.org/course/NJTU-1003701003', 'www.icourse163.org/course/NJTU-1003705001', 'www.icourse163.org/course/NJTU-1002528009', 'www.icourse163.org/course/NJTU-1002083016', 'www.icourse163.org/course/NJTU-1001691004']
24,[]
25,[]
26,['www.icourse163.org/course/XUST-1205798820', 'www.icourse163.org/course/NJTU-359003']
27,['www.icourse163.org/course/JASFC-1001755295', 'www.icourse163.org/course/HUNNU-1207428802', 'www.icourse163.org/course/CUC-1205885807', 'www.icourse163.org/course/CUC-1003767001', 'www.icourse163.org/course/CUG-1002575006', 'www.icourse163.org/course/JLU-1002056024', 'www.icourse163.org/course/NJUPT-1206367801', 'www.icourse163.org/course/AYIT-1001794001', 'www.icourse163.org/course/NJTU-359003', 'www.icourse163.org/course/HIT-353001', 'www.icourse163.org/course/HNRPC-1003435001', 'www.icourse163.org/course/HUST-1001932013', 'www.icourse163.org/course/XJTU-46018', 'www.icourse163.org/course/BIT-268001', 'www.icourse163.org/course/BISTU-1206419812', 'www.icourse163.org/course/NUEPU-1205936803', 'www.icourse163.org/course/ZJUT-1205807831', 'www.icourse163.org/course/USTB-1003044002', 'www.icourse163.org/course/NIIT-1205870801', 'www.icourse163.org/course/BJFU-1003766012', 'www.icourse163.org/course/CSU-1002475002', 'www.icourse163.org/course/SUT-1003121002', 'www.icourse163.org/course/SUT-1002932003', 'www.icourse163.org/course/CSLG-1001754117', 'www.icourse163.org/course/ZZTI-1001942006', 'www.icourse163.org/course/NEU-1205916813', 'www.icourse163.org/course/HUST-1001983008']
28,['www.icourse163.org/course/XIDIAN-483006', 'www.icourse163.org/course/NJTU-359003', 'www.icourse163.org/course/XIDIAN-1001638014', 'www.icourse163.org/course/BUPT-1003556005', 'www.icourse163.org/course/-1206889802', 'www.icourse163.org/course/UESTC-1001590004', 'www.icourse163.org/course/NWPU-1002989009', 'www.icourse163.org/course/XIDIAN-1002199009', 'www.icourse163.org/course/HENANNU-1002128018', 'www.icourse163.org/course/-1003539045', 'www.icourse163.org/course/-1206190801', 'www.icourse163.org/course/HIT-353001', 'www.icourse163.org/course/NUDT-316006', 'www.icourse163.org/course/JSIT-1001754045', 'www.icourse163.org/course/-1002661001', 'www.icourse163.org/course/TONGJI-53004', 'www.icourse163.org/course/HCIT-1001755345', 'www.icourse163.org/course/cqcet-1002533029']
29,['www.icourse163.org/course/SDU-1002603083']
30,['www.icourse163.org/course/NJTU-359003', 'www.icourse163.org/course/NJTU-1003248002', 'www.icourse163.org/course/HUST-481015', 'www.icourse163.org/course/HEBTU-126003', 'www.icourse163.org/course/NWPU-1002989009', 'www.icourse163.org/course/NJUST-1001755069', 'www.icourse163.org/course/ZZTI-1001942006', 'www.icourse163.org/course/HIT-1002695008', 'www.icourse163.org/course/WHUT-1003795003', 'www.icourse163.org/course/SJTU-1003639009', 'www.icourse163.org/course/TONGJI-481001', 'www.icourse163.org/course/NEU-1001638002', 'www.icourse163.org/course/NUDT-1205964802', 'www.icourse163.org/course/SDU-55001', 'www.icourse163.org/course/ZJU-9001', 'www.icourse163.org/course/NEU-1001956020', 'www.icourse163.org/course/TONGJI-217012', 'www.icourse163.org/course/SDU-97001', 'www.icourse163.org/course/SEU-1002193001', 'www.icourse163.org/course/BIT-1001605004', 'www.icourse163.org/course/NUDT-193001', 'www.icourse163.org/course/SDU-96002', 'www.icourse163.org/course/BIT-46002', 'www.icourse163.org/course/TONGJI-44005', 'www.icourse163.org/course/HUST-1001983008', 'www.icourse163.org/course/XJTU-1003164003']
31,['www.icourse163.org/course/NJTU-1001950001', 'www.icourse163.org/course/NJTU-359003', 'www.icourse163.org/course/HIT-353001', 'www.icourse163.org/course/SDU-1002193002', 'www.icourse163.org/course/NJUST-1001755069', 'www.icourse163.org/course/NUDT-316006', 'www.icourse163.org/course/XATU-1003138002']
32,['www.icourse163.org/course/HRBEU-1207106817', 'www.icourse163.org/course/NJTU-359003', 'www.icourse163.org/course/NWPU-1002989009', 'www.icourse163.org/course/HPU-1002125014', 'www.icourse163.org/course/BUAA-1001807014', 'www.icourse163.org/course/WHU-23003', 'www.icourse163.org/course/NJU-1001573001']
33,['www.icourse163.org/course/NJTU-1001949007', 'www.icourse163.org/course/XIDIAN-483006', 'www.icourse163.org/course/NJTU-359003', 'www.icourse163.org/course/-1003293003']
34,['www.icourse163.org/course/BJFU-1206068802', 'www.icourse163.org/course/HIT-353001', 'www.icourse163.org/course/NJTU-1001729006', 'www.icourse163.org/course/AYNU-1002125008', 'www.icourse163.org/course/NJTU-359003', 'www.icourse163.org/course/XIDIAN-483006', 'www.icourse163.org/course/SEU-204001', 'www.icourse163.org/course/NWPU-1002989009', 'www.icourse163.org/course/HNU-1003363020', 'www.icourse163.org/course/BUPT-1003556005', 'www.icourse163.org/course/NEU-1003530008', 'www.icourse163.org/course/NJUPT-1206593813', 'www.icourse163.org/course/HQU-1205923804', 'www.icourse163.org/course/XIDIAN-1001638014', 'www.icourse163.org/course/BUAA-1206298837', 'www.icourse163.org/course/BUCT-1205804839', 'www.icourse163.org/course/HENAU-1003425001']
35,['www.icourse163.org/course/NJTU-1206229811', 'www.icourse163.org/course/NJTU-1205722812', 'www.icourse163.org/course/NJTU-1003703002', 'www.icourse163.org/course/NJTU-359003', 'www.icourse163.org/course/NJTU-1003695006', 'www.icourse163.org/course/NJTU-1003619002', 'www.icourse163.org/course/NJTU-1003701002', 'www.icourse163.org/course/NJTU-1002083016', 'www.icourse163.org/course/NJTU-1002528009', 'www.icourse163.org/course/NJTU-1001691004']
36,['www.icourse163.org/course/HQU-1205923804', 'www.icourse163.org/course/NJTU-359003', 'www.icourse163.org/course/XIDIAN-483006', 'www.icourse163.org/course/TONGJI-44006', 'www.icourse163.org/course/TONGJI-45003', 'www.icourse163.org/course/-1003303004', 'www.icourse163.org/course/NJUPT-1003250003', 'www.icourse163.org/course/-1205628808', 'www.icourse163.org/course/HEPSVE-1001940003', 'www.icourse163.org/course/ZJU-9001']
37,[]
38,[]
39,['www.icourse163.org/course/HUST-1001942004', 'www.icourse163.org/course/XIDIAN-1002200002', 'www.icourse163.org/course/SDU-1002193002', 'www.icourse163.org/course/NJTU-359003', 'www.icourse163.org/course/BUAA-1001606002', 'www.icourse163.org/course/TJU-1002535010', 'www.icourse163.org/course/SDU-55001']
40,[]
41,['www.icourse163.org/course/NJTU-359003', 'www.icourse163.org/course/NUDT-316006', 'www.icourse163.org/course/WHUT-1003535158', 'www.icourse163.org/course/CUG-1205977806', 'www.icourse163.org/course/HRBEU-1003045002', 'www.icourse163.org/course/PKU-1205809805', 'www.icourse163.org/course/ZJU-9001', 'www.icourse163.org/course/ZJU-93001', 'www.icourse163.org/course/ZJU-1003376003', 'www.icourse163.org/course/XIYOU-1205808825', 'www.icourse163.org/course/XIDIAN-1001638014', 'www.icourse163.org/course/XIDIAN-483006', 'www.icourse163.org/course/SDU-1002989008', 'www.icourse163.org/course/XIYOU-1205808809', 'www.icourse163.org/course/XIYOU-1205775802']
42,['www.icourse163.org/course/NJTU-1001949007', 'www.icourse163.org/course/HUST-1001942004', 'www.icourse163.org/course/HUST-1001943003', 'www.icourse163.org/course/XJTU-1001647001', 'www.icourse163.org/course/NJTU-359003', 'www.icourse163.org/course/LIT-1003366040', 'www.icourse163.org/course/SWJTU-1002351002', 'www.icourse163.org/course/HIT-1002267006', 'www.icourse163.org/course/PKU-1002534001', 'www.icourse163.org/course/PKU-1205809805', 'www.icourse163.org/course/NUDT-359002', 'www.icourse163.org/course/NEU-1002920013', 'www.icourse163.org/course/NUDT-1001662022', 'www.icourse163.org/course/NWPU-1001998001', 'www.icourse163.org/course/NUDT-42003', 'www.icourse163.org/course/NUDT-1003541136', 'www.icourse163.org/course/HIT-155004', 'www.icourse163.org/course/NBCC-416002', 'www.icourse163.org/course/HIT-1002533005', 'www.icourse163.org/course/HUST-481015', 'www.icourse163.org/course/XJTU-47024', 'www.icourse163.org/course/NUDT-9004', 'www.icourse163.org/course/BUAA-216002', 'www.icourse163.org/course/XJTU-46018', 'www.icourse163.org/course/NUDT-35001', 'www.icourse163.org/course/NUDT-42001', 'www.icourse163.org/course/SJTU-1003381021', 'www.icourse163.org/course/HIT-254001', 'www.icourse163.org/course/HIT-1002531008', 'www.icourse163.org/course/NUDT-316006']
43,[]
44,['www.icourse163.org/course/NEAU-1205971810', 'www.icourse163.org/course/NJTU-359003', 'www.icourse163.org/course/NUAA-1001755416', 'www.icourse163.org/course/NANKAI-350004', 'www.icourse163.org/course/NUDT-1002010027', 'www.icourse163.org/course/XMU-1002558001', 'www.icourse163.org/course/NUDT-1003543128', 'www.icourse163.org/course/NUDT-206001', 'www.icourse163.org/course/CUFE-21011']
45,['www.icourse163.org/course/QDU-1206499802', 'www.icourse163.org/course/PKU-1002188003', 'www.icourse163.org/course/BIT-1001872001', 'www.icourse163.org/course/NUDT-359002', 'www.icourse163.org/course/BIT-1001870002', 'www.icourse163.org/course/NEU-1002822009', 'www.icourse163.org/course/NJTU-359003', 'www.icourse163.org/course/HIT-154005', 'www.icourse163.org/course/JNU-1001682002', 'www.icourse163.org/course/CCNU-1003570007', 'www.icourse163.org/course/NJU-1001571004', 'www.icourse163.org/course/PKU-1001941004', 'www.icourse163.org/course/WHUT-1002186003', 'www.icourse163.org/course/BJFU-1003382003', 'www.icourse163.org/course/SICNU-1002031014', 'www.icourse163.org/course/BUPT-1003557006', 'www.icourse163.org/course/SDU-1002926015', 'www.icourse163.org/course/SCU-20012', 'www.icourse163.org/course/JNU-1002335007', 'www.icourse163.org/course/BIT-268001', 'www.icourse163.org/course/HUBU-1001939003', 'www.icourse163.org/course/BIT-1001870001', 'www.icourse163.org/course/HNU-20005', 'www.icourse163.org/course/HIT-153005', 'www.icourse163.org/course/CCOM-1003681001', 'www.icourse163.org/course/WHUT-1002552002', 'www.icourse163.org/course/PKU-1003177002', 'www.icourse163.org/course/XMU-1002335004', 'www.icourse163.org/course/CCSU-1002716005', 'www.icourse163.org/course/UESTC-1001590004', 'www.icourse163.org/course/NEU-1002085015', 'www.icourse163.org/course/ZKNU-1002128023']
46,['www.icourse163.org/course/NJTU-359003', 'www.icourse163.org/course/HRBEU-1205911812', 'www.icourse163.org/course/NJTU-1001950001', 'www.icourse163.org/course/PKU-1002536002']
47,['www.icourse163.org/course/HIT-9003', 'www.icourse163.org/course/HIT-1001616002', 'www.icourse163.org/course/BIT-1001872001', 'www.icourse163.org/course/BIT-1001871001', 'www.icourse163.org/course/PKU-1003479006', 'www.icourse163.org/course/BIT-1001870001', 'www.icourse163.org/course/BIT-1002058035', 'www.icourse163.org/course/BIT-1001870002', 'www.icourse163.org/course/BIT-268001', 'www.icourse163.org/course/HIT-1206320802', 'www.icourse163.org/course/CUG-1206083805', 'www.icourse163.org/course/XJTU-47024', 'www.icourse163.org/course/NJTU-359003', 'www.icourse163.org/course/NJTU-1001950001', 'www.icourse163.org/course/SUDA-1001754273', 'www.icourse163.org/course/XIDIAN-1002199009', 'www.icourse163.org/course/PKU-1002534001', 'www.icourse163.org/course/NJTU-1001949007', 'www.icourse163.org/course/UESTC-238011', 'www.icourse163.org/course/XATU-1003138002', 'www.icourse163.org/course/BIT-46004', 'www.icourse163.org/course/BIT-20019', 'www.icourse163.org/course/XIDIAN-1002199004']
48,['www.icourse163.org/course/CAU-1002947001', 'www.icourse163.org/course/ZJU-1001541001', 'www.icourse163.org/course/NWSUAF-1003541141', 'www.icourse163.org/course/NJTU-1002530017', 'www.icourse163.org/course/HQU-1002855003', 'www.icourse163.org/course/CUG-1001632003', 'www.icourse163.org/course/HIT-69005']
49,['www.icourse163.org/course/NJTU-1206229811', 'www.icourse163.org/course/XJTU-1001647001', 'www.icourse163.org/course/NJTU-1002080018', 'www.icourse163.org/course/XMU-1002572004', 'www.icourse163.org/course/UESTC-500002', 'www.icourse163.org/course/TONGJI-481002', 'www.icourse163.org/course/NJTU-1003695007', 'www.icourse163.org/course/HIT-1001616001', 'www.icourse163.org/course/TONGJI-217012', 'www.icourse163.org/course/-1206083803', 'www.icourse163.org/course/-1002661001', 'www.icourse163.org/course/-1205742801', 'www.icourse163.org/course/-1206310803', 'www.icourse163.org/course/NJTU-359003', 'www.icourse163.org/course/BUPT-1003377004', 'www.icourse163.org/course/PKU-1003761005', 'www.icourse163.org/course/HIT-1002540001', 'www.icourse163.org/course/ZJUT-1205807831', 'www.icourse163.org/course/HIT-154005', 'www.icourse163.org/course/NJTU-1003757010', 'www.icourse163.org/course/NJTU-1003538129', 'www.icourse163.org/course/NJTU-1002083016', 'www.icourse163.org/course/UESTC-1001551010', 'www.icourse163.org/course/NJUPT-1001656002', 'www.icourse163.org/course/ZJU-1001615010', 'www.icourse163.org/course/XJTU-1002529011', 'www.icourse163.org/course/WHU-1001716008', 'www.icourse163.org/course/XJTU-1003164003', 'www.icourse163.org/course/HUST-1001983008', 'www.icourse163.org/course/NEU-1001638003', 'www.icourse163.org/course/NEU-1002822009', 'www.icourse163.org/course/HIT-254001']
50,['www.icourse163.org/course/HUST-1001531001', 'www.icourse163.org/course/NJTU-1003703002', 'www.icourse163.org/course/UESTC-235010', 'www.icourse163.org/course/JIANGNAN-1001754300', 'www.icourse163.org/course/NJUPT-1001754358', 'www.icourse163.org/course/XJTU-46018', 'www.icourse163.org/course/NJTU-359003', 'www.icourse163.org/course/-1003303004', 'www.icourse163.org/course/-1003293003', 'www.icourse163.org/course/HRBEU-1205911812']
51,[]
52,[]
